[INFO ] [2021-03-14 11:41:32,920]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:42,200] TC_01_RegisterWithEmptyData - Step 01: Input value
[INFO ] [2021-03-14 11:41:43,664] TC_01_RegisterWithEmptyData - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:41:43,878] TC_01_RegisterWithEmptyData - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:41:44,014]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:44,106]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:44,204]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:44,297]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:44,405]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:45,826] TC_02_RegisterWithInvalidEmail - Step 01: Input value
[INFO ] [2021-03-14 11:41:47,804] TC_02_RegisterWithInvalidEmail - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:41:47,991] TC_02_RegisterWithInvalidEmail - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:41:48,099]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:49,648] TC_03_RegisterWithExistEmail - Step 01: Input value
[INFO ] [2021-03-14 11:41:52,112] TC_03_RegisterWithExistEmail - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:41:53,569] TC_03_RegisterWithExistEmail - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:41:53,668]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:54,975] TC_04_RegisterWithInvalidPass - Step 01: Input value
[INFO ] [2021-03-14 11:41:57,352] TC_04_RegisterWithInvalidPass - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:41:57,611] TC_04_RegisterWithInvalidPass - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:41:57,745]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:57,883]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:41:59,359] TC_05_RegisterWithInvalidConfirmPass - Step 01: Input value
[INFO ] [2021-03-14 11:42:01,226] TC_05_RegisterWithInvalidConfirmPass - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:42:01,347] TC_05_RegisterWithInvalidConfirmPass - Step 03: Verify validation error message displays
[INFO ] [2021-03-14 11:42:01,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:02,777] TC_06_RegisterToSystem - Step 01: Input value
[INFO ] [2021-03-14 11:42:05,193] TC_06_RegisterToSystem - Step 02: Click to 'Register' button
[INFO ] [2021-03-14 11:42:07,423] TC_06_RegisterToSystem - Step 03: Verify successful message displays
[INFO ] [2021-03-14 11:42:07,558]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:10,251] OS Name = windows 10
[INFO ] [2021-03-14 11:42:11,348] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:42:17,897] TC_01_LoginWithEmptyData - Step 01: Input value
[INFO ] [2021-03-14 11:42:18,485] TC_01_LoginWithEmptyData - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:18,671] TC_01_LoginWithEmptyData - Step 03: Verify Error message displays
[INFO ] [2021-03-14 11:42:18,787]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:20,113] TC_02_LoginWithInvalidEmail - Step 01: Input value
[INFO ] [2021-03-14 11:42:20,561] TC_02_LoginWithInvalidEmail - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:20,699] TC_02_LoginWithInvalidEmail - Step 03: Verify Error message displays
[INFO ] [2021-03-14 11:42:20,826]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:22,136] TC_03_LoginWithIncorrectEmail - Step 01: Input value
[INFO ] [2021-03-14 11:42:22,633] TC_03_LoginWithIncorrectEmail - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:23,281] TC_03_LoginWithIncorrectEmail - Step 03: Verify Validation message displays
[INFO ] [2021-03-14 11:42:23,388]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:23,536]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:24,865] TC_04_LoginWithEmptyPass - Step 01: Input value
[INFO ] [2021-03-14 11:42:25,442] TC_04_LoginWithEmptyPass - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:26,115] TC_04_LoginWithEmptyPass - Step 03: Verify Validation message displays
[INFO ] [2021-03-14 11:42:26,259]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:26,397]  -------------------------- PASSED -------------------------- 
